"domain","division","category","brand","name","price","score","reviewCnt","image","link","weight","unit"
쌀/잡곡/견과,백미,"20kg이상",이쌀이다,[2024년산] 햅쌀 순천농협 순천만쌀 20kg/상등급,57900,4.7,1214,https://sitem.ssgcdn.com/66/33/37/item/1000040373366_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000040373366&siteNo=6001&salestrNo=6005,20000,g
쌀/잡곡/견과,백미,"20kg이상",없음,[2024년산] 한끼으뜸쌀 20kg,53900,4.6,1447,https://sitem.ssgcdn.com/37/48/40/item/1000052404837_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000052404837&siteNo=6001&salestrNo=6005,20000,g
쌀/잡곡/견과,백미,"20kg이상",이쌀이다,[2024년산] 햅쌀 당진해나루 삼광미 20kg/특등급,65900,4.7,315,https://sitem.ssgcdn.com/76/02/52/item/1000541520276_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000541520276&siteNo=6001&salestrNo=6005,20000,g
쌀/잡곡/견과,찹쌀/현미/흑미,찹쌀,없음,찹쌀 3kg,16780,4.7,696,https://sitem.ssgcdn.com/37/08/21/item/1000605210837_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000605210837&siteNo=6001&salestrNo=2037,3000,g
쌀/잡곡/견과,찹쌀/현미/흑미,찹쌀,없음,찹쌀 3kg,15900,4.8,18040,https://sitem.ssgcdn.com/03/99/34/item/1000630349903_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000630349903&siteNo=7009&salestrNo=2551,3000,g
쌀/잡곡/견과,찹쌀/현미/흑미,찹쌀,용두농협,동진 찹쌀 2kg,13680,4.8,3650,https://sitem.ssgcdn.com/15/96/18/item/1000025189615_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000025189615&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,찹쌀/현미/흑미,찹쌀,광복농산,백옥 찹쌀1kg,7480,4.8,2681,https://sitem.ssgcdn.com/24/50/00/item/0000010005024_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000010005024&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,찹쌀/현미/흑미,찹쌀,없음,냉장고에 쓱 찹쌀 1kg,6990,4.9,3992,https://sitem.ssgcdn.com/60/88/06/item/1000633068860_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068860&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,찹쌀/현미/흑미,현미,없음,이맛쌀 현미5kg,13900,4.8,9422,https://sitem.ssgcdn.com/87/86/76/item/1000520768687_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000520768687&siteNo=6001&salestrNo=2037,5000,g
쌀/잡곡/견과,찹쌀/현미/흑미,현미,없음,불릴필요없는 현미2kg,9580,4.8,9498,https://sitem.ssgcdn.com/86/40/63/item/0000007634086_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007634086&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,찹쌀/현미/흑미,현미,없음,불릴필요없는 찰현미2kg,10580,4.8,4842,https://sitem.ssgcdn.com/71/65/48/item/0000008486571_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008486571&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,찹쌀/현미/흑미,현미,없음,돼지감자현미 2kg,10580,4.8,532,https://sitem.ssgcdn.com/04/28/01/item/0000010012804_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000010012804&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,찹쌀/현미/흑미,현미,자연주의,유기농 새청무 현미 4kg,24800,5.0,3,https://sitem.ssgcdn.com/21/66/37/item/1000684376621_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000684376621&siteNo=6001&salestrNo=2037,4000,g
쌀/잡곡/견과,찹쌀/현미/흑미,흑미,광복농산,"96시간 숙성하여 맛이 깊고 부드러운 찰흑미1kg",8380,4.8,7177,https://sitem.ssgcdn.com/83/31/51/item/1000022513183_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000022513183&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,찹쌀/현미/흑미,흑미,없음,냉장고에 쓱 찰흑미 1kg,6990,4.8,5439,https://sitem.ssgcdn.com/69/88/06/item/1000633068869_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068869&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,찹쌀/현미/흑미,흑미,없음,발아 찰흑미 1kg,10580,4.8,1819,https://sitem.ssgcdn.com/27/23/99/item/1000058992327_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000058992327&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,찹쌀/현미/흑미,흑미,없음,검정찰현미 3kg,16900,4.8,6155,https://sitem.ssgcdn.com/57/92/34/item/1000630349257_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000630349257&siteNo=7009&salestrNo=2551,3000,g
쌀/잡곡/견과,찹쌀/현미/흑미,흑미,없음,유기농 찰흑미1kg,11980,4.7,454,https://sitem.ssgcdn.com/65/18/30/item/1000633301865_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633301865&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,혼합곡,"2kg미만",없음,"96시간 숙성한 소화잘되는 잡곡1kg",7480,4.8,261,https://sitem.ssgcdn.com/95/28/06/item/1000622062895_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000622062895&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,혼합곡,"2kg미만",두보식품,찰기장쌀500g,8480,4.8,6870,https://sitem.ssgcdn.com/59/15/57/item/1000038571559_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000038571559&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,혼합곡,"2kg미만",두보식품,조류혼합 맛있는 9곡 1kg,9580,4.9,3160,https://sitem.ssgcdn.com/13/60/35/item/1000040356013_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000040356013&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,혼합곡,"2kg미만",없음,자연담은 유기농 저당 귀리 혼합10곡 800g,12500,4.8,96,https://sitem.ssgcdn.com/84/81/93/item/1000632938184_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632938184&siteNo=7009&salestrNo=2551,800,g
쌀/잡곡/견과,혼합곡,"2kg미만",없음,한끼 오트밀500g(50g*10봉),5990,4.8,1779,https://sitem.ssgcdn.com/95/88/06/item/1000633068895_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068895&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,혼합곡,"2kg이상~5kg미만",노브랜드,혼합 9곡 4kg,9980,4.8,45398,https://sitem.ssgcdn.com/06/52/61/item/1000015615206_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000015615206&siteNo=6001&salestrNo=2037,4000,g
쌀/잡곡/견과,혼합곡,"2kg이상~5kg미만",자연주의,무농약 찰기많은 혼합8곡 2kg,17980,4.8,2859,https://sitem.ssgcdn.com/25/62/54/item/1000215546225_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000215546225&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,혼합곡,"2kg이상~5kg미만",없음,씻거나 불릴필요없는 유기농영양12곡 2kg,24800,4.7,602,https://sitem.ssgcdn.com/39/45/78/item/1000632784539_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784539&siteNo=7009&salestrNo=2551,2000,g
쌀/잡곡/견과,혼합곡,"2kg이상~5kg미만",없음,귀리&블랙 렌틸콩 영양 혼합12곡 2kg,10580,4.7,612,https://sitem.ssgcdn.com/02/40/95/item/1000572954002_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000572954002&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,혼합곡,"2kg이상~5kg미만",없음,씻거나 불릴필요 없는 맛있는 엄마 밥상 4kg,19900,4.8,2218,https://sitem.ssgcdn.com/62/45/78/item/1000632784562_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784562&siteNo=7009&salestrNo=2551,4000,g
쌀/잡곡/견과,혼합곡,"5kg이상",초록숟가락,무농약 혼합15곡 3kgX2ea,36800,4.9,21,https://sitem.ssgcdn.com/31/51/64/item/1000280645131_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000280645131&siteNo=6001&salestrNo=6005,6000,g
쌀/잡곡/견과,혼합곡,"5kg이상",현대농산,렌틸콩 귀리혼합 20곡 5kg 혼합곡,13700,4.8,179,https://sitem.ssgcdn.com/24/65/68/item/1000039686524_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000039686524&siteNo=6001&salestrNo=6005,5000,g
쌀/잡곡/견과,혼합곡,"5kg이상",고산농협,친환경 땅기운 혼합14곡1kgx5팩(5kg),49800,0.0,0,https://sitem.ssgcdn.com/39/14/45/item/1000037451439_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000037451439&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,혼합곡,"5kg이상",없음,장세순 발아혼합9곡 1kg 8봉 총 8kg 불릴필요없는 소포장 국산 프리미엄,85800,0.0,0,https://sitem.ssgcdn.com/46/65/67/item/1000526676546_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000526676546&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,혼합곡,"5kg이상",바비조아,유기농 물만부어 컬러쌀-베러라이스5믹스 혼합곡 2kg 5kg,16900,0.0,0,https://sitem.ssgcdn.com/51/95/32/item/1000491329551_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000491329551&siteNo=6001&salestrNo=6005,2000,g
쌀/잡곡/견과,콩/팥/보리/귀리,콩,없음,병아리콩 500g,4280,4.8,12712,https://sitem.ssgcdn.com/71/15/57/item/1000038571571_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000038571571&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,콩/팥/보리/귀리,콩,없음,"96시간 숙성하여 맛이 깊고 부드러운 서리태 500g",9480,4.8,6478,https://sitem.ssgcdn.com/99/44/08/item/1000006084499_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000006084499&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,콩/팥/보리/귀리,콩,없음,블랙 렌틸콩 500g,5880,4.8,5885,https://sitem.ssgcdn.com/47/38/40/item/1000019403847_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000019403847&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,콩/팥/보리/귀리,콩,없음,서리태 1kg,14680,4.7,1326,https://sitem.ssgcdn.com/40/25/02/item/1000563022540_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000563022540&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,콩/팥/보리/귀리,콩,없음,서리태1kg,14900,4.7,5141,https://sitem.ssgcdn.com/84/45/78/item/1000632784584_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784584&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,콩/팥/보리/귀리,팥,없음,"120시간숙성한팥500g",16780,4.8,3663,https://sitem.ssgcdn.com/07/79/59/item/0000007597907_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007597907&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,콩/팥/보리/귀리,팥,없음,냉장고에 쓱 적두 500g,16900,4.8,1451,https://sitem.ssgcdn.com/73/88/06/item/1000633068873_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068873&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,콩/팥/보리/귀리,팥,없음,팥1KG,29900,4.6,2272,https://sitem.ssgcdn.com/83/45/78/item/1000632784583_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784583&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,콩/팥/보리/귀리,팥,현대농산,찹쌀 1kg+국산 적두 500g,22000,4.5,7,https://sitem.ssgcdn.com/11/68/41/item/1000072416811_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000072416811&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,콩/팥/보리/귀리,팥,없음,자연담은 유기농 적두 300g,14800,4.7,69,https://sitem.ssgcdn.com/78/82/93/item/1000632938278_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632938278&siteNo=7009&salestrNo=2551,300,g
쌀/잡곡/견과,콩/팥/보리/귀리,보리,광복농산,찰보리쌀 4kg,18980,4.8,9991,https://sitem.ssgcdn.com/62/15/57/item/1000038571562_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000038571562&siteNo=6001&salestrNo=2037,4000,g
쌀/잡곡/견과,콩/팥/보리/귀리,보리,없음,"96시간숙성한 찰보리쌀 1kg",8480,4.8,1070,https://sitem.ssgcdn.com/91/01/50/item/0000008500191_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008500191&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,콩/팥/보리/귀리,보리,현대농산,국산 찰보리 1.6kg (800gx2봉),14400,4.8,15,https://sitem.ssgcdn.com/06/44/84/item/1000081844406_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000081844406&siteNo=6001&salestrNo=6005,1600,g
쌀/잡곡/견과,콩/팥/보리/귀리,보리,농부플러스,국산 납작보리 압맥 800g,9500,4.8,9,https://sitem.ssgcdn.com/20/22/15/item/1000418152220_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000418152220&siteNo=6001&salestrNo=6005,800,g
쌀/잡곡/견과,콩/팥/보리/귀리,보리,초록숟가락,유기농 찰보리 3kgX2ea,31800,4.7,31,https://sitem.ssgcdn.com/80/76/64/item/1000280647680_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000280647680&siteNo=6001&salestrNo=6005,6000,g
쌀/잡곡/견과,콩/팥/보리/귀리,귀리,두보식품,국산의힘 귀리쌀1.7kg,11680,4.8,5507,https://sitem.ssgcdn.com/51/72/51/item/0000007517251_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000007517251&siteNo=6001&salestrNo=2037,1700,g
쌀/잡곡/견과,콩/팥/보리/귀리,귀리,없음,무농약 귀리쌀 800g,6980,4.8,878,https://sitem.ssgcdn.com/17/18/98/item/1000264981817_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000264981817&siteNo=6001&salestrNo=2037,800,g
쌀/잡곡/견과,콩/팥/보리/귀리,귀리,없음,자연담은 유기농 귀리 2kg,20800,4.8,3447,https://sitem.ssgcdn.com/86/82/93/item/1000632938286_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632938286&siteNo=7009&salestrNo=2551,2000,g
쌀/잡곡/견과,콩/팥/보리/귀리,귀리,광복농산,"96시간 숙성하여 맛이 깊고 부드러운 콩과귀리10곡 2kg",15780,4.9,4744,https://sitem.ssgcdn.com/22/69/38/item/1000025386922_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000025386922&siteNo=6001&salestrNo=2037,2000,g
쌀/잡곡/견과,콩/팥/보리/귀리,귀리,없음,귀리쌀2kg,4980,4.7,178,https://sitem.ssgcdn.com/59/45/78/item/1000632784559_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784559&siteNo=7009&salestrNo=2551,2000,g
쌀/잡곡/견과,수수/조/깨/잡곡,수수,용두농협,찰수수쌀 500g,7480,4.8,3129,https://sitem.ssgcdn.com/51/01/50/item/0000008500151_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008500151&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,수수,없음,냉장고에 쓱 차수수 500g,11900,4.8,1126,https://sitem.ssgcdn.com/84/88/06/item/1000633068884_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068884&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,수수,자연주의,무농약 찰수수쌀 450g,10980,4.8,255,https://sitem.ssgcdn.com/95/99/14/item/1000061149995_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000061149995&siteNo=6001&salestrNo=2037,450,g
쌀/잡곡/견과,수수/조/깨/잡곡,수수,현대농산,국산 찰수수 2kg,19300,4.7,326,https://sitem.ssgcdn.com/05/31/72/item/1000040723105_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000040723105&siteNo=6001&salestrNo=6005,2000,g
쌀/잡곡/견과,수수/조/깨/잡곡,수수,현대농산,국산 찰수수 1kg (500gx2봉),11900,4.7,637,https://sitem.ssgcdn.com/14/07/21/item/1000028210714_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000028210714&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,조,용두농협,차좁쌀 500g,10480,4.8,2771,https://sitem.ssgcdn.com/62/01/50/item/0000008500162_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008500162&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,조,없음,미소미 기장 500g,9990,4.8,224,https://sitem.ssgcdn.com/51/10/79/item/1000633791051_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633791051&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,조,없음,미소미 차조 500g,10980,4.8,264,https://sitem.ssgcdn.com/56/10/79/item/1000633791056_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633791056&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,조,없음,찰기장쌀 1kg,16780,4.8,88,https://sitem.ssgcdn.com/92/05/15/item/1000604150592_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000604150592&siteNo=6001&salestrNo=2037,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,조,나노미,국내산 차조 리필용 1kg,18500,5.0,2,https://sitem.ssgcdn.com/34/01/32/item/1000526320134_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000526320134&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,깨,청오,유기농 발아 볶음참깨 200g,6980,4.8,1252,https://sitem.ssgcdn.com/55/93/53/item/1000057539355_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000057539355&siteNo=7009&salestrNo=2551,200,g
쌀/잡곡/견과,수수/조/깨/잡곡,깨,청오,유기농 발아 깨소금 180g,6540,4.8,469,https://sitem.ssgcdn.com/52/93/53/item/1000057539352_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000057539352&siteNo=7009&salestrNo=2551,180,g
쌀/잡곡/견과,수수/조/깨/잡곡,깨,지투지샵,와포햇살 통들깨 300gx2,16900,4.7,19,https://sitem.ssgcdn.com/97/94/79/item/1000042799497_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000042799497&siteNo=6001&salestrNo=6005,600,g
쌀/잡곡/견과,수수/조/깨/잡곡,깨,소화농장,"2024년 햇참깨 1kg (국산참깨)",45000,4.8,94,https://sitem.ssgcdn.com/26/50/66/item/1000011665026_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000011665026&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,깨,자연미가,다들림 볶음 검정깨 1kgx1팩 /볶은 흑임자 검은깨 흑깨,16800,4.5,51,https://sitem.ssgcdn.com/22/61/46/item/1000048466122_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000048466122&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,율무,광복농산,"120시간숙성율무쌀500g",12480,4.8,1587,https://sitem.ssgcdn.com/10/66/15/item/1000006156610_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000006156610&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,율무,없음,미소미 율무 500g,12900,4.7,220,https://sitem.ssgcdn.com/09/09/79/item/1000633790909_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633790909&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,율무,자연주의,무농약 율무쌀 450g,12980,4.7,226,https://sitem.ssgcdn.com/33/99/14/item/1000061149933_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000061149933&siteNo=6001&salestrNo=2037,450,g
쌀/잡곡/견과,수수/조/깨/잡곡,율무,없음,자연담은 유기농 율무 300g,12200,4.6,69,https://sitem.ssgcdn.com/42/82/93/item/1000632938242_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632938242&siteNo=7009&salestrNo=2551,300,g
쌀/잡곡/견과,수수/조/깨/잡곡,율무,현대농산,국산 율무 1kg (500gX2봉),18400,4.7,251,https://sitem.ssgcdn.com/13/61/20/item/1000028206113_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000028206113&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,녹두,두보식품,깐녹두 500g,14580,4.8,1487,https://sitem.ssgcdn.com/65/15/57/item/1000038571565_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000038571565&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,녹두,없음,냉장고에 쓱 깐녹두 500g,19900,4.7,628,https://sitem.ssgcdn.com/78/88/06/item/1000633068878_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068878&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,녹두,현대농산,국산 깐녹두 1kg (500gx2봉),18500,4.6,565,https://sitem.ssgcdn.com/51/10/21/item/1000028211051_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000028211051&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,녹두,현대농산,수입 깐녹두 2kg 기피녹두 거피녹두,14900,4.7,56,https://sitem.ssgcdn.com/93/57/90/item/1000154905793_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000154905793&siteNo=6001&salestrNo=6005,2000,g
쌀/잡곡/견과,수수/조/깨/잡곡,녹두,식탐대첩,국내산 통녹두 1kg,29200,4.7,11,https://sitem.ssgcdn.com/19/90/17/item/1000316179019_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000316179019&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,파로,없음,고대곡물 파로(엠머밀) 500g,11400,4.7,404,https://sitem.ssgcdn.com/94/28/06/item/1000622062894_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000622062894&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,기장,없음,찰기장쌀1kg,15900,4.8,4371,https://sitem.ssgcdn.com/82/45/78/item/1000632784582_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632784582&siteNo=7009&salestrNo=2551,1000,g
쌀/잡곡/견과,수수/조/깨/잡곡,카무트,없음,카무트 500g,7980,4.8,3828,https://sitem.ssgcdn.com/92/74/59/item/1000057597492_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000057597492&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,수수/조/깨/잡곡,혼합잡곡,광복농산,"96시간 숙성한 찰진 콩없는11곡 3.5kg",23080,4.8,2229,https://sitem.ssgcdn.com/06/43/53/item/0000008534306_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=0000008534306&siteNo=6001&salestrNo=2037,3500,g
쌀/잡곡/견과,수수/조/깨/잡곡,귀리,없음,[캐나다산] 귀리쌀 4kg,10900,4.7,295,https://sitem.ssgcdn.com/94/95/34/item/1000630349594_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000630349594&siteNo=7009&salestrNo=2551,4000,g
쌀/잡곡/견과,견과류,아몬드,없음,건과일 아몬드 행사,8580,4.6,5925,https://sitem.ssgcdn.com/35/72/80/item/1000553807235_i1_290.jpg,https://emart.ssg.com/item/dealItemView.ssg?itemId=1000553807235&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,견과류,아몬드,없음,구운 아몬드 500g,10580,4.6,2069,https://sitem.ssgcdn.com/94/26/40/item/1000585402694_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000585402694&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,견과류,아몬드,산과들에,출고당일생산 당일볶음아몬드500g x 2봉 / 24년 햇 아몬드,21000,4.7,1085,https://sitem.ssgcdn.com/67/30/90/item/1000031903067_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000031903067&siteNo=6001&salestrNo=6005,1000,g
쌀/잡곡/견과,견과류,아몬드,없음,[SSG] 아몬드슬라이스 500g,14900,4.8,760,https://sitem.ssgcdn.com/90/47/72/item/1000632724790_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632724790&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,견과류,아몬드,없음,아몬드 슬라이스 200g,5380,4.8,378,https://sitem.ssgcdn.com/03/64/53/item/1000611536403_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000611536403&siteNo=6001&salestrNo=2037,200,g
쌀/잡곡/견과,견과류,호두,없음,캘리포니아 호두 500g,9980,4.7,3752,https://sitem.ssgcdn.com/79/71/69/item/1000561697179_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000561697179&siteNo=6001&salestrNo=2037,500,g
쌀/잡곡/견과,견과류,호두,없음,[미국산] 호두 500g,12800,4.7,1417,https://sitem.ssgcdn.com/40/53/72/item/1000632725340_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000632725340&siteNo=7009&salestrNo=2551,500,g
쌀/잡곡/견과,견과류,호두,없음,고소한 호두 200g,6480,4.8,5967,https://sitem.ssgcdn.com/97/88/06/item/1000633068897_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633068897&siteNo=7009&salestrNo=2551,200,g
쌀/잡곡/견과,견과류,호두,없음,호두정과300g,9980,4.7,333,https://sitem.ssgcdn.com/02/41/27/item/1000631274102_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000631274102&siteNo=6001&salestrNo=2037,300,g
쌀/잡곡/견과,견과류,호두,없음,[미국산] 호두 700g,14900,4.7,1542,https://sitem.ssgcdn.com/88/35/23/item/1000633233588_i1_290.jpg,https://emart.ssg.com/item/itemView.ssg?itemId=1000633233588&siteNo=7009&salestrNo=2551,700,g
