"userNum","id","name","similarity","exception","partitionDate"
1,7038670,콩나물불고기,0.9999999999999997,0,"2025-05-10"
1,7021913,LA갈비,0.7244818255115085,0,"2025-05-10"
1,7035717,콩나물불고기,0.9999999999999997,0,"2025-05-10"
1,7038099,시금치유부된장국,0.9999999999976872,0,"2025-05-10"
1,7019641,무나물,0.9999999999999997,0,"2025-05-10"
1,7019036,오이나물볶음,0.9999999999999997,0,"2025-05-10"
1,7027163,맑은콩나물국,0.9999999999976872,0,"2025-05-10"
1,7017135,고사리나물볶음,0.9999999999999997,0,"2025-05-10"
1,7035137,김치콩나물국,0.9999999999976872,0,"2025-05-10"
1,7034550,소갈비찜,0.9999999999947616,0,"2025-05-10"
1,7041094,닭가슴살미역국,0.6666666666643539,0,"2025-05-10"
1,7032723,묵은지등갈비김치찜,0.9999999999976872,0,"2025-05-10"
1,7037818,어묵김치찌개,0.9999999999976872,0,"2025-05-10"
1,7021189,굴떡국,0.912618666664354,0,"2025-05-10"
1,7030493,삼겹살표고버섯고추잡채,0.9999999999999997,0,"2025-05-10"
1,7018007,얼갈이배추된장국,0.9999999999976872,0,"2025-05-10"
1,7029930,삼겹살김치찌개,0.9999999999976872,0,"2025-05-10"
1,7034206,잡채,0.9999999999999997,0,"2025-05-10"
1,7026212,잡채,0.9999999999999997,0,"2025-05-10"
1,7040811,백김치볶음밥,0.9999999999999997,0,"2025-05-10"
1,7034663,등갈비김치찜,0.9999999999976872,0,"2025-05-10"
1,7023835,배추된장국,0.9999999999976872,0,"2025-05-10"
1,7040217,차돌쌀국수,0.6666666666614284,0,"2025-05-10"
1,7034004,돼지고기김치찌개,0.9999999999976872,0,"2025-05-10"
1,7021563,배추된장국,0.9999999999976872,0,"2025-05-10"
1,7030013,닭갈비,0.6666666666666665,0,"2025-05-10"
1,7030038,김치콩나물국,0.9999999999976872,0,"2025-05-10"
1,7023874,부침개,0.7244818255144341,0,"2025-05-10"
1,7025163,무청시래기나물볶음,0.9999999999999997,0,"2025-05-10"
1,7021509,소고기무국,0.9999999999947616,0,"2025-05-10"
1,7026078,소고기미역국,0.9999999999947616,0,"2025-05-10"
1,7023476,돼지고기김치두루치기,0.9999999999999997,0,"2025-05-10"
1,7022245,돼지고기김치찌개,0.9999999999976872,0,"2025-05-10"
1,7036036,오뎅탕무국,0.9999999999976872,0,"2025-05-10"
1,7040134,떡국,0.9999999999970743,0,"2025-05-10"
1,7034342,콩나물국,0.9999999999976872,0,"2025-05-10"
1,7019082,김치어묵우동,0.6666666666643539,0,"2025-05-10"
1,7020642,시래기나물볶음,0.9999999999999997,0,"2025-05-10"
1,7018368,갓김치들기름파스타,0.6666666666666665,0,"2025-05-10"
1,7019251,LA갈비,0.7244818255115085,0,"2025-05-10"
2,7019892,돼지등갈비구이,0.5531296431575404,1,"2025-05-10"
2,7021572,비지찌개,0.4374993254620055,1,"2025-05-10"
2,7033073,된장가지덮밥,0.8558537450143997,0,"2025-05-10"
2,7040230,돼지고기된장찌개,0.5531296431575404,1,"2025-05-10"
2,7030144,된장찌개,0.7265751197008431,0,"2025-05-10"
